season,model,forecast_date,reference_date,location,horizon,y_true,median,wis,mae
2023-24,tft,2024-01-27,2024-02-17,38,4,29.0,17.950220108032227,7.081387368077817,11.049779891967773
2023-24,tft,2024-02-03,2024-02-03,38,1,40.0,46.19236373901367,4.206809706480607,6.192363739013672
2023-24,tft,2024-02-03,2024-02-10,38,2,31.0,36.05413055419922,5.263990907254427,5.054130554199219
2023-24,tft,2024-02-03,2024-02-17,38,3,29.0,26.764362335205078,5.332895238710486,2.235637664794922
2023-24,tft,2024-02-03,2024-02-24,38,4,25.0,20.927865982055664,6.488016483472741,4.072134017944336
2023-24,tft,2024-02-10,2024-02-10,38,1,31.0,31.514816284179688,2.3882164440984313,0.5148162841796875
2023-24,tft,2024-02-10,2024-02-17,38,2,29.0,22.089534759521484,3.922132888462233,6.910465240478516
2023-24,tft,2024-02-10,2024-02-24,38,3,25.0,15.908544540405273,4.7456581497192385,9.091455459594727
2023-24,tft,2024-02-10,2024-03-02,38,4,22.0,11.057326316833496,6.053492731011431,10.942673683166504
2023-24,tft,2024-02-17,2024-02-17,38,1,29.0,22.103097915649414,4.1554272676550825,6.896902084350586
2023-24,tft,2024-02-17,2024-02-24,38,2,25.0,14.45986270904541,4.697686424255371,10.54013729095459
2023-24,tft,2024-02-17,2024-03-02,38,3,22.0,11.367619514465332,5.591457298942235,10.632380485534668
2023-24,tft,2024-02-17,2024-03-09,38,4,21.0,8.661202430725098,7.32261400056922,12.338797569274902
2023-24,tft,2024-02-24,2024-02-24,38,1,25.0,18.921762466430664,3.508299992602804,6.078237533569336
2023-24,tft,2024-02-24,2024-03-02,38,2,22.0,13.42693042755127,3.935260907048764,8.57306957244873
2023-24,tft,2024-02-24,2024-03-09,38,3,21.0,11.486052513122559,5.098138444320015,9.513947486877441
2023-24,tft,2024-02-24,2024-03-16,38,4,29.0,10.158242225646973,11.870167962779169,18.841757774353027
2023-24,tft,2024-03-02,2024-03-02,38,1,22.0,17.197769165039062,2.5079666485993757,4.8022308349609375
2023-24,tft,2024-03-02,2024-03-09,38,2,21.0,14.18344497680664,3.1997510346122415,6.816555023193359
2023-24,tft,2024-03-02,2024-03-16,38,3,29.0,13.752537727355957,9.23547238971876,15.247462272644043
2023-24,tft,2024-03-02,2024-03-23,38,4,20.0,12.916266441345215,3.91328485654748,7.083733558654785
2023-24,tft,2024-03-09,2024-03-09,38,1,21.0,16.843833923339844,2.2089441067239513,4.156166076660156
2023-24,tft,2024-03-09,2024-03-16,38,2,29.0,15.360413551330566,8.202224476026453,13.639586448669434
2023-24,tft,2024-03-09,2024-03-23,38,3,20.0,15.63113784790039,2.4518793761211897,4.368862152099609
2023-24,tft,2024-03-09,2024-03-30,38,4,31.0,15.776022911071777,8.988462458900782,15.223977088928223
2023-24,tft,2024-03-16,2024-03-16,38,1,29.0,17.629009246826172,7.204091196474821,11.370990753173828
2023-24,tft,2024-03-16,2024-03-23,38,2,20.0,17.053577423095703,1.6261926626122516,2.946422576904297
2023-24,tft,2024-03-16,2024-03-30,38,3,31.0,17.184165954589844,8.245207326308542,13.815834045410156
2023-24,tft,2024-03-16,2024-04-06,38,4,19.0,18.072141647338867,1.6423061652805493,0.9278583526611328
2023-24,tft,2024-03-23,2024-03-23,38,1,20.0,20.35369873046875,0.8123928542759108,0.35369873046875
2023-24,tft,2024-03-23,2024-03-30,38,2,31.0,20.282398223876953,6.453682632446289,10.717601776123047
2023-24,tft,2024-03-23,2024-04-06,38,3,19.0,20.527053833007812,1.3510770416259765,1.5270538330078125
2023-24,tft,2024-03-23,2024-04-13,38,4,18.0,20.939937591552734,2.2415616607666013,2.9399375915527344
2023-24,tft,2024-03-30,2024-03-30,38,1,31.0,18.673107147216797,7.611122912531313,12.326892852783203
2023-24,tft,2024-03-30,2024-04-06,38,2,19.0,18.68478012084961,1.0048903738934063,0.3152198791503906
2023-24,tft,2024-03-30,2024-04-13,38,3,18.0,18.391021728515625,1.247464604585067,0.391021728515625
2023-24,tft,2024-03-30,2024-04-20,38,4,15.0,19.417617797851562,2.7368081582110864,4.4176177978515625
2023-24,tft,2024-04-06,2024-04-06,38,1,19.0,21.61037826538086,2.0640492107557216,2.6103782653808594
2023-24,tft,2024-04-06,2024-04-13,38,2,18.0,21.6007080078125,2.519359465060027,3.6007080078125
2023-24,tft,2024-04-06,2024-04-20,38,3,15.0,22.164514541625977,4.709022380165432,7.164514541625977
2023-24,tft,2024-04-06,2024-04-27,38,4,7.0,23.301071166992188,12.066034429798957,16.301071166992188
2023-24,tft,2024-04-13,2024-04-13,38,1,18.0,23.185352325439453,3.2290452194213866,5.185352325439453
2023-24,tft,2024-04-13,2024-04-20,38,2,15.0,22.6239013671875,5.084909405086351,7.6239013671875
2023-24,tft,2024-04-13,2024-04-27,38,3,7.0,22.109272003173828,12.072242151343303,15.109272003173828
2023-24,tft,2024-04-13,2024-05-04,38,4,4.0,23.37256622314453,15.477187173262887,19.37256622314453
2023-24,tft,2024-04-20,2024-04-20,38,1,15.0,20.85647964477539,3.706230748218039,5.856479644775391
2023-24,tft,2024-04-20,2024-04-27,38,2,7.0,20.368850708007812,10.712056373098621,13.368850708007812
2023-24,tft,2024-04-20,2024-05-04,38,3,4.0,20.015811920166016,13.385915130117665,16.015811920166016
2023-24,tft,2024-04-20,2024-05-11,38,4,0.0,20.954612731933594,17.5477560457976,20.954612731933594
2023-24,tft,2024-04-27,2024-04-27,38,1,7.0,18.4219970703125,9.003095454340396,11.4219970703125
2023-24,tft,2024-04-27,2024-05-04,38,2,4.0,17.918132781982422,11.539316800988237,13.918132781982422
2023-24,tft,2024-04-27,2024-05-11,38,3,0.0,17.554882049560547,15.128016727281654,17.554882049560547
2023-24,tft,2024-04-27,2024-05-18,38,4,1.0,17.92184066772461,14.100946308633555,16.92184066772461
2023-24,tft,2023-11-04,2023-11-04,39,1,21.0,23.884862899780273,3.51699685635774,2.8848628997802734
2023-24,tft,2023-11-04,2023-11-11,39,2,26.0,24.505041122436523,4.573370154836903,1.4949588775634766
2023-24,tft,2023-11-04,2023-11-18,39,3,56.0,23.63266372680664,16.699809062791907,32.36733627319336
2023-24,tft,2023-11-04,2023-11-25,39,4,75.0,24.649202346801758,25.537404778521996,50.35079765319824
2023-24,tft,2023-11-11,2023-11-11,39,1,26.0,29.256242752075195,4.394607552238133,3.2562427520751953
2023-24,tft,2023-11-11,2023-11-18,39,2,56.0,30.729707717895508,13.415102558965266,25.270292282104492
2023-24,tft,2023-11-11,2023-11-25,39,3,75.0,28.88248634338379,23.87582502365112,46.11751365661621
2023-24,tft,2023-11-11,2023-12-02,39,4,134.0,29.326087951660156,57.607771593176814,104.67391204833984
2023-24,tft,2023-11-18,2023-11-18,39,1,56.0,38.235069274902344,9.02353478970735,17.764930725097656
2023-24,tft,2023-11-18,2023-11-25,39,2,75.0,42.750057220458984,17.71384749868642,32.249942779541016
2023-24,tft,2023-11-18,2023-12-02,39,3,134.0,39.36771774291992,52.58488400666611,94.63228225708008
2023-24,tft,2023-11-18,2023-12-09,39,4,160.0,39.282470703125,63.3383749779411,120.717529296875
2023-24,tft,2023-11-25,2023-11-25,39,1,75.0,80.8551254272461,7.078578448088273,5.855125427246094
2023-24,tft,2023-11-25,2023-12-02,39,2,134.0,120.96623229980469,15.183178933185077,13.033767700195312
2023-24,tft,2023-11-25,2023-12-09,39,3,160.0,173.56764221191406,26.094868454311204,13.567642211914062
2023-24,tft,2023-11-25,2023-12-16,39,4,239.0,229.85902404785156,40.8551907481318,9.140975952148438
2023-24,tft,2023-12-02,2023-12-02,39,1,134.0,107.7064437866211,12.629819037395976,26.293556213378906
2023-24,tft,2023-12-02,2023-12-09,39,2,160.0,144.80953979492188,17.107201249495798,15.190460205078125
2023-24,tft,2023-12-02,2023-12-16,39,3,239.0,182.6656494140625,34.797678955741546,56.3343505859375
2023-24,tft,2023-12-02,2023-12-23,39,4,438.0,232.8632354736328,101.12400100542152,205.1367645263672
2023-24,tft,2023-12-09,2023-12-09,39,1,160.0,155.79293823242188,11.56943509309188,4.207061767578125
2023-24,tft,2023-12-09,2023-12-16,39,2,239.0,194.17115783691406,27.294195510200833,44.82884216308594
2023-24,tft,2023-12-09,2023-12-23,39,3,438.0,216.38076782226562,110.91451327780018,221.61923217773438
2023-24,tft,2023-12-09,2023-12-30,39,4,638.0,262.7005615234375,196.30279692276667,375.2994384765625
2023-24,tft,2023-12-16,2023-12-16,39,1,239.0,167.14688110351562,32.5789756376847,71.85311889648438
2023-24,tft,2023-12-16,2023-12-23,39,2,438.0,180.3865966796875,167.91123607137928,257.6134033203125
2023-24,tft,2023-12-16,2023-12-30,39,3,638.0,161.06607055664062,314.5295613993769,476.9339294433594
2023-24,tft,2023-12-16,2024-01-06,39,4,562.0,169.363037109375,217.24661561717159,392.636962890625
2023-24,tft,2023-12-23,2023-12-23,39,1,438.0,236.4134979248047,120.45506206346595,201.5865020751953
2023-24,tft,2023-12-23,2023-12-30,39,2,638.0,251.5622100830078,255.6570709958284,386.4377899169922
2023-24,tft,2023-12-23,2024-01-06,39,3,562.0,219.07301330566406,182.7317471247134,342.92698669433594
2023-24,tft,2023-12-23,2024-01-13,39,4,542.0,225.7763671875,153.97363122857135,316.2236328125
2023-24,tft,2023-12-30,2023-12-30,39,1,638.0,436.9477233886719,92.84963053164275,201.05227661132812
2023-24,tft,2023-12-30,2024-01-06,39,2,562.0,494.6203308105469,59.41702622123386,67.37966918945312
2023-24,tft,2023-12-30,2024-01-13,39,3,542.0,466.2735595703125,81.30884488313094,75.7264404296875
2023-24,tft,2023-12-30,2024-01-20,39,4,505.0,516.302734375,114.46556798520297,11.302734375
2023-24,tft,2024-01-06,2024-01-06,39,1,562.0,649.5939331054688,72.80576494299848,87.59393310546875
2023-24,tft,2024-01-06,2024-01-13,39,2,542.0,720.510009765625,106.94224398405655,178.510009765625
2023-24,tft,2024-01-06,2024-01-20,39,3,505.0,658.6011352539062,135.37951588506286,153.60113525390625
2023-24,tft,2024-01-06,2024-01-27,39,4,590.0,713.1615600585938,167.99223884250804,123.16156005859375
2023-24,tft,2024-01-13,2024-01-13,39,1,542.0,527.670166015625,36.27639879309613,14.329833984375
2023-24,tft,2024-01-13,2024-01-20,39,2,505.0,476.3504943847656,48.79386363153873,28.649505615234375
2023-24,tft,2024-01-13,2024-01-27,39,3,590.0,333.54931640625,119.28514004251232,256.45068359375
2023-24,tft,2024-01-13,2024-02-03,39,4,590.0,268.54107666015625,163.59644126228665,321.45892333984375
2023-24,tft,2024-01-20,2024-01-20,39,1,505.0,459.26641845703125,32.05975880498472,45.73358154296875
2023-24,tft,2024-01-20,2024-01-27,39,2,590.0,367.419677734375,118.86067542034648,222.580322265625
2023-24,tft,2024-01-20,2024-02-03,39,3,590.0,230.28775024414062,198.23572009542713,359.7122497558594
2023-24,tft,2024-01-20,2024-02-10,39,4,602.0,134.544189453125,252.04647833450983,467.455810546875
2023-24,tft,2024-01-27,2024-01-27,39,1,590.0,388.1357421875,124.54697820248812,201.8642578125
2023-24,tft,2024-01-27,2024-02-03,39,2,590.0,288.29736328125,179.60544980919877,301.70263671875
2023-24,tft,2024-01-27,2024-02-10,39,3,602.0,172.880859375,282.6337899116848,429.119140625
2023-24,tft,2024-01-27,2024-02-17,39,4,609.0,97.59297943115234,341.6170590209961,511.40702056884766
2023-24,tft,2024-02-03,2024-02-03,39,1,590.0,441.0636901855469,86.08497307818868,148.93630981445312
2023-24,tft,2024-02-03,2024-02-10,39,2,602.0,318.7929382324219,149.31566151494565,283.2070617675781
2023-24,tft,2024-02-03,2024-02-17,39,3,609.0,212.1364288330078,231.95403420489768,396.8635711669922
2023-24,tft,2024-02-03,2024-02-24,39,4,655.0,138.88230895996094,311.72677656754206,516.1176910400391
2023-24,tft,2024-02-10,2024-02-10,39,1,602.0,401.2118835449219,119.06900214153788,200.78811645507812
2023-24,tft,2024-02-10,2024-02-17,39,2,609.0,274.3587341308594,177.96136838830037,334.6412658691406
2023-24,tft,2024-02-10,2024-02-24,39,3,655.0,185.13931274414062,285.6981691775115,469.8606872558594
2023-24,tft,2024-02-10,2024-03-02,39,4,637.0,129.43174743652344,317.1513235208262,507.56825256347656
2023-24,tft,2024-02-17,2024-02-17,39,1,609.0,390.7362976074219,127.07658130148184,218.26370239257812
2023-24,tft,2024-02-17,2024-02-24,39,2,655.0,256.4384765625,210.48029134999152,398.5615234375
2023-24,tft,2024-02-17,2024-03-02,39,3,637.0,191.43658447265625,259.77330287767495,445.56341552734375
2023-24,tft,2024-02-17,2024-03-09,39,4,622.0,150.00994873046875,280.68084493885874,471.99005126953125
2023-24,tft,2024-02-24,2024-02-24,39,1,655.0,383.50457763671875,163.2771686056386,271.49542236328125
2023-24,tft,2024-02-24,2024-03-02,39,2,637.0,246.55613708496094,202.28296873673148,390.44386291503906
2023-24,tft,2024-02-24,2024-03-09,39,3,622.0,191.14378356933594,245.35553474757984,430.85621643066406
2023-24,tft,2024-02-24,2024-03-16,39,4,357.0,157.1243133544922,112.79408158012059,199.8756866455078
2023-24,tft,2024-03-02,2024-03-02,39,1,637.0,401.3186950683594,130.17611430292544,235.68130493164062
2023-24,tft,2024-03-02,2024-03-09,39,2,622.0,283.93255615234375,167.47366935398267,338.06744384765625
2023-24,tft,2024-03-02,2024-03-16,39,3,357.0,220.5495147705078,71.92548889160156,136.4504852294922
2023-24,tft,2024-03-02,2024-03-23,39,4,299.0,186.11329650878906,71.51710422681727,112.88670349121094
2023-24,tft,2024-03-09,2024-03-09,39,1,622.0,420.26312255859375,106.93028478207796,201.73687744140625
2023-24,tft,2024-03-09,2024-03-16,39,2,357.0,323.85772705078125,44.440419032884684,33.14227294921875
2023-24,tft,2024-03-09,2024-03-23,39,3,299.0,264.78594970703125,45.87751450248386,34.21405029296875
2023-24,tft,2024-03-09,2024-03-30,39,4,242.0,230.15126037597656,48.075611824367364,11.848739624023438
2023-24,tft,2024-03-16,2024-03-16,39,1,357.0,444.75,55.74861980935801,87.75
2023-24,tft,2024-03-16,2024-03-23,39,2,299.0,366.4482116699219,53.83389932383661,67.44821166992188
2023-24,tft,2024-03-16,2024-03-30,39,3,242.0,316.9626770019531,58.3016584180749,74.96267700195312
2023-24,tft,2024-03-16,2024-04-06,39,4,264.0,286.77911376953125,47.12397214143172,22.77911376953125
2023-24,tft,2024-03-23,2024-03-23,39,1,299.0,319.5678405761719,22.783941557511042,20.567840576171875
2023-24,tft,2024-03-23,2024-03-30,39,2,242.0,285.0796813964844,29.499936934761376,43.079681396484375
2023-24,tft,2024-03-23,2024-04-06,39,3,264.0,252.27581787109375,18.527533847974695,11.72418212890625
2023-24,tft,2024-03-23,2024-04-13,39,4,193.0,243.743896484375,32.68020982825238,50.743896484375
2023-24,tft,2024-03-30,2024-03-30,39,1,242.0,297.0008239746094,31.75158585258152,55.000823974609375
2023-24,tft,2024-03-30,2024-04-06,39,2,264.0,273.0764465332031,15.907432569420859,9.076446533203125
2023-24,tft,2024-03-30,2024-04-13,39,3,193.0,245.19607543945312,30.642463538128393,52.196075439453125
2023-24,tft,2024-03-30,2024-04-20,39,4,110.0,238.89382934570312,80.61255949600884,128.89382934570312
2023-24,tft,2024-04-06,2024-04-06,39,1,264.0,272.96612548828125,13.071830550484036,8.96612548828125
2023-24,tft,2024-04-06,2024-04-13,39,2,193.0,255.62600708007812,30.556708360754925,62.626007080078125
2023-24,tft,2024-04-06,2024-04-20,39,3,110.0,232.76580810546875,75.06805458400561,122.76580810546875
2023-24,tft,2024-04-06,2024-04-27,39,4,78.0,211.04000854492188,90.55070203698202,133.04000854492188
2023-24,tft,2024-04-13,2024-04-13,39,1,193.0,273.7039489746094,46.096854062287704,80.70394897460938
2023-24,tft,2024-04-13,2024-04-20,39,2,110.0,256.1591796875,95.0269974020253,146.1591796875
2023-24,tft,2024-04-13,2024-04-27,39,3,78.0,234.96237182617188,109.44453382409138,156.96237182617188
2023-24,tft,2024-04-13,2024-05-04,39,4,46.0,218.77371215820312,125.06934481413468,172.77371215820312
2023-24,tft,2024-04-20,2024-04-20,39,1,110.0,230.78579711914062,73.87627986742103,120.78579711914062
2023-24,tft,2024-04-20,2024-04-27,39,2,78.0,211.7554931640625,81.14609217104704,133.7554931640625
2023-24,tft,2024-04-20,2024-05-04,39,3,46.0,194.81637573242188,94.86282908564029,148.81637573242188
2023-24,tft,2024-04-20,2024-05-11,39,4,9.0,182.52505493164062,114.60738598367443,173.52505493164062
2023-24,tft,2024-04-27,2024-04-27,39,1,78.0,183.39804077148438,61.856932917055886,105.39804077148438
2023-24,tft,2024-04-27,2024-05-04,39,2,46.0,164.1650390625,71.41561792788299,118.1650390625
2023-24,tft,2024-04-27,2024-05-11,39,3,9.0,149.75411987304688,89.17327911376954,140.75411987304688
2023-24,tft,2024-04-27,2024-05-18,39,4,12.0,136.5550537109375,75.90829401430877,124.5550537109375
2023-24,tft,2023-11-04,2023-11-04,40,1,18.0,13.894468307495117,2.363318614130435,4.105531692504883
2023-24,tft,2023-11-04,2023-11-11,40,2,34.0,12.72702693939209,12.421728821630065,21.27297306060791
2023-24,tft,2023-11-04,2023-11-18,40,3,37.0,12.336509704589844,14.373192292918331,24.663490295410156
2023-24,tft,2023-11-04,2023-11-25,40,4,34.0,12.513668060302734,11.315530318384587,21.486331939697266
2023-24,tft,2023-11-11,2023-11-11,40,1,34.0,17.069704055786133,10.020284274557362,16.930295944213867
2023-24,tft,2023-11-11,2023-11-18,40,2,37.0,15.65031623840332,11.761226585636969,21.34968376159668
2023-24,tft,2023-11-11,2023-11-25,40,3,34.0,15.70662784576416,9.663683916174849,18.29337215423584
2023-24,tft,2023-11-11,2023-12-02,40,4,71.0,15.698750495910645,33.491710604792054,55.301249504089355
2023-24,tft,2023-11-18,2023-11-18,40,1,37.0,29.591655731201172,4.849020086371381,7.408344268798828
2023-24,tft,2023-11-18,2023-11-25,40,2,34.0,37.60503387451172,5.996663395425548,3.6050338745117188
2023-24,tft,2023-11-18,2023-12-02,40,3,71.0,44.26106262207031,13.86276851736981,26.738937377929688
2023-24,tft,2023-11-18,2023-12-09,40,4,59.0,53.276634216308594,12.897473094774329,5.723365783691406
2023-24,tft,2023-11-25,2023-11-25,40,1,34.0,39.20616149902344,5.183528141353442,5.2061614990234375
2023-24,tft,2023-11-25,2023-12-02,40,2,71.0,52.882659912109375,10.531465193707012,18.117340087890625
2023-24,tft,2023-11-25,2023-12-09,40,3,59.0,69.44174194335938,13.276305369501529,10.441741943359375
2023-24,tft,2023-11-25,2023-12-16,40,4,85.0,88.33203887939453,18.65082439671392,3.3320388793945312
2023-24,tft,2023-12-02,2023-12-02,40,1,71.0,47.30339431762695,12.220175630735316,23.696605682373047
2023-24,tft,2023-12-02,2023-12-09,40,2,59.0,59.802452087402344,8.241526492574941,0.8024520874023438
2023-24,tft,2023-12-02,2023-12-16,40,3,85.0,77.30889892578125,13.20635119686956,7.69110107421875
2023-24,tft,2023-12-02,2023-12-23,40,4,153.0,96.10487365722656,29.611965618548183,56.89512634277344
2023-24,tft,2023-12-09,2023-12-09,40,1,59.0,111.18583679199219,30.34467996182649,52.18583679199219
2023-24,tft,2023-12-09,2023-12-16,40,2,85.0,181.276123046875,58.73982267628544,96.276123046875
2023-24,tft,2023-12-09,2023-12-23,40,3,153.0,284.118896484375,76.6705311617644,131.118896484375
2023-24,tft,2023-12-09,2023-12-30,40,4,135.0,387.139404296875,141.78935164907705,252.139404296875
2023-24,tft,2023-12-16,2023-12-16,40,1,85.0,131.06546020507812,25.670513466544772,46.065460205078125
2023-24,tft,2023-12-16,2023-12-23,40,2,153.0,188.27557373046875,28.565989850915003,35.27557373046875
2023-24,tft,2023-12-16,2023-12-30,40,3,135.0,272.92352294921875,81.09525927668032,137.92352294921875
2023-24,tft,2023-12-16,2024-01-06,40,4,172.0,360.86407470703125,109.38770450923755,188.86407470703125
2023-24,tft,2023-12-23,2023-12-23,40,1,153.0,158.56869506835938,12.281441026770551,5.568695068359375
2023-24,tft,2023-12-23,2023-12-30,40,2,135.0,223.3792724609375,53.99072506448497,88.3792724609375
2023-24,tft,2023-12-23,2024-01-06,40,3,172.0,312.8226013183594,83.75828346915867,140.82260131835938
2023-24,tft,2023-12-23,2024-01-13,40,4,209.0,410.6338195800781,117.42618709398351,201.63381958007812
2023-24,tft,2023-12-30,2023-12-30,40,1,135.0,226.06661987304688,58.55986027593199,91.06661987304688
2023-24,tft,2023-12-30,2024-01-06,40,2,172.0,311.3923034667969,83.38474830959154,139.39230346679688
2023-24,tft,2023-12-30,2024-01-13,40,3,209.0,408.0592041015625,120.24919903299083,199.0592041015625
2023-24,tft,2023-12-30,2024-01-20,40,4,252.0,526.919189453125,159.46361484030018,274.919189453125
2023-24,tft,2024-01-06,2024-01-06,40,1,172.0,184.6317901611328,14.248829551365064,12.631790161132812
2023-24,tft,2024-01-06,2024-01-13,40,2,209.0,192.79034423828125,21.75829502934995,16.20965576171875
2023-24,tft,2024-01-06,2024-01-20,40,3,252.0,178.38861083984375,40.157545671877656,73.61138916015625
2023-24,tft,2024-01-06,2024-01-27,40,4,346.0,187.28009033203125,78.0577985481594,158.71990966796875
2023-24,tft,2024-01-13,2024-01-13,40,1,209.0,186.81784057617188,14.522124295441998,22.182159423828125
2023-24,tft,2024-01-13,2024-01-20,40,2,252.0,181.77963256835938,37.150081077243975,70.22036743164062
2023-24,tft,2024-01-13,2024-01-27,40,3,346.0,149.1708984375,100.98682964822521,196.8291015625
2023-24,tft,2024-01-13,2024-02-03,40,4,419.0,138.82644653320312,143.5573123135774,280.1735534667969
2023-24,tft,2024-01-20,2024-01-20,40,1,252.0,212.86940002441406,19.859690097311265,39.13059997558594
2023-24,tft,2024-01-20,2024-01-27,40,2,346.0,200.8787078857422,77.97854715098507,145.1212921142578
2023-24,tft,2024-01-20,2024-02-03,40,3,419.0,159.25701904296875,141.8189163340693,259.74298095703125
2023-24,tft,2024-01-20,2024-02-10,40,4,463.0,142.68807983398438,168.25564118758493,320.3119201660156
2023-24,tft,2024-01-27,2024-01-27,40,1,346.0,258.1590576171875,41.760654923812204,87.8409423828125
2023-24,tft,2024-01-27,2024-02-03,40,2,419.0,237.63999938964844,96.51305434848952,181.36000061035156
2023-24,tft,2024-01-27,2024-02-10,40,3,463.0,188.5401611328125,142.25800170069155,274.4598388671875
2023-24,tft,2024-01-27,2024-02-17,40,4,387.0,168.3450927734375,106.88163152777632,218.6549072265625
2023-24,tft,2024-02-03,2024-02-03,40,1,419.0,328.04803466796875,41.047087959621265,90.95196533203125
2023-24,tft,2024-02-03,2024-02-10,40,2,463.0,313.0682678222656,78.93953193996265,149.93173217773438
2023-24,tft,2024-02-03,2024-02-17,40,3,387.0,249.4484100341797,67.62992800505265,137.5515899658203
2023-24,tft,2024-02-03,2024-02-24,40,4,169.0,226.64910888671875,62.09955289426057,57.64910888671875
2023-24,tft,2024-02-10,2024-02-10,40,1,463.0,451.2299499511719,34.312852351976474,11.770050048828125
2023-24,tft,2024-02-10,2024-02-17,40,2,387.0,427.7594299316406,53.1803093420941,40.759429931640625
2023-24,tft,2024-02-10,2024-02-24,40,3,169.0,358.3373718261719,126.30837566209877,189.33737182617188
2023-24,tft,2024-02-10,2024-03-02,40,4,177.0,336.0735168457031,123.17619176449983,159.07351684570312
2023-24,tft,2024-02-17,2024-02-17,40,1,387.0,562.931396484375,99.19261996061906,175.931396484375
2023-24,tft,2024-02-17,2024-02-24,40,2,169.0,520.0508422851562,232.11237349800444,351.05084228515625
2023-24,tft,2024-02-17,2024-03-02,40,3,177.0,452.9230041503906,180.74851872983186,275.9230041503906
2023-24,tft,2024-02-17,2024-03-09,40,4,180.0,426.8925476074219,181.50718481644336,246.89254760742188
2023-24,tft,2024-02-24,2024-02-24,40,1,169.0,402.72113037109375,143.07477448836616,233.72113037109375
2023-24,tft,2024-02-24,2024-03-02,40,2,177.0,316.11456298828125,84.15479615252951,139.11456298828125
2023-24,tft,2024-02-24,2024-03-09,40,3,180.0,237.0850372314453,46.8015903671928,57.08503723144531
2023-24,tft,2024-02-24,2024-03-16,40,4,139.0,184.9444122314453,51.58554346499236,45.94441223144531
2023-24,tft,2024-03-02,2024-03-02,40,1,177.0,168.69786071777344,8.935008233111837,8.302139282226562
2023-24,tft,2024-03-02,2024-03-09,40,2,180.0,124.25800323486328,25.172976143878437,55.74199676513672
2023-24,tft,2024-03-02,2024-03-16,40,3,139.0,100.83113861083984,19.121851793372112,38.168861389160156
2023-24,tft,2024-03-02,2024-03-23,40,4,93.0,79.83040618896484,10.490229386039404,13.169593811035156
2023-24,tft,2024-03-09,2024-03-09,40,1,180.0,138.1964111328125,24.67751891094706,41.8035888671875
2023-24,tft,2024-03-09,2024-03-16,40,2,139.0,107.11380767822266,14.624733475394873,31.886192321777344
2023-24,tft,2024-03-09,2024-03-23,40,3,93.0,98.10017395019531,7.686772275178328,5.1001739501953125
2023-24,tft,2024-03-09,2024-03-30,40,4,91.0,86.95022583007812,6.943785353950833,4.049774169921875
2023-24,tft,2024-03-16,2024-03-16,40,1,139.0,134.62265014648438,7.2951411637015955,4.377349853515625
2023-24,tft,2024-03-16,2024-03-23,40,2,93.0,114.19573974609375,14.64605042167332,21.19573974609375
2023-24,tft,2024-03-16,2024-03-30,40,3,91.0,111.71189880371094,13.211250159222148,20.711898803710938
2023-24,tft,2024-03-16,2024-04-06,40,4,63.0,105.12734985351562,28.18300115170686,42.127349853515625
2023-24,tft,2024-03-23,2024-03-23,40,1,93.0,129.53884887695312,23.905870706309443,36.538848876953125
2023-24,tft,2024-03-23,2024-03-30,40,2,91.0,122.98500061035156,18.061800736137055,31.985000610351562
2023-24,tft,2024-03-23,2024-04-06,40,3,63.0,118.087890625,37.00749921052353,55.087890625
2023-24,tft,2024-03-23,2024-04-13,40,4,35.0,119.54035949707031,62.429407660442855,84.54035949707031
2023-24,tft,2024-03-30,2024-03-30,40,1,91.0,109.65240478515625,11.480469526207967,18.65240478515625
2023-24,tft,2024-03-30,2024-04-06,40,2,63.0,107.30790710449219,25.835068810504417,44.30790710449219
2023-24,tft,2024-03-30,2024-04-13,40,3,35.0,100.99498748779297,46.66965196692425,65.99498748779297
2023-24,tft,2024-03-30,2024-04-20,40,4,30.0,105.86285400390625,51.748624765147326,75.86285400390625
2023-24,tft,2024-04-06,2024-04-06,40,1,63.0,104.4240493774414,28.341454155963397,41.424049377441406
2023-24,tft,2024-04-06,2024-04-13,40,2,35.0,102.7313232421875,50.04681507939877,67.7313232421875
2023-24,tft,2024-04-06,2024-04-20,40,3,30.0,97.82894897460938,51.18177985813307,67.82894897460938
2023-24,tft,2024-04-06,2024-04-27,40,4,36.0,99.55322265625,45.13172311534052,63.55322265625
2023-24,tft,2024-04-13,2024-04-13,40,1,35.0,94.93003845214844,48.75255548228388,59.93003845214844
2023-24,tft,2024-04-13,2024-04-20,40,2,30.0,90.5952377319336,48.21015978937564,60.595237731933594
2023-24,tft,2024-04-13,2024-04-27,40,3,36.0,83.87864685058594,35.93848962866742,47.87864685058594
2023-24,tft,2024-04-13,2024-05-04,40,4,16.0,78.44219970703125,49.396183007281756,62.44219970703125
2023-24,tft,2024-04-20,2024-04-20,40,1,30.0,70.56523132324219,27.776789351753568,40.56523132324219
2023-24,tft,2024-04-20,2024-04-27,40,2,36.0,65.12071228027344,18.222848291811736,29.120712280273438
2023-24,tft,2024-04-20,2024-05-04,40,3,16.0,55.997711181640625,29.022300023617948,39.997711181640625
2023-24,tft,2024-04-20,2024-05-11,40,4,9.0,51.50361633300781,28.223439032513166,42.50361633300781
2023-24,tft,2024-04-27,2024-04-27,40,1,36.0,53.32818603515625,8.866485867707624,17.32818603515625
2023-24,tft,2024-04-27,2024-05-04,40,2,16.0,48.038848876953125,19.682550151659093,32.038848876953125
