date,location,location_name,value,value_weighted,num_ili,num_patients
2017-02-05,wa,WA,1.15735,1.15735,47,4061
2017-02-05,wi,WI,3.6865,3.6865,254,6890
2017-02-05,wv,WV,2.86889,2.86889,628,21890
2017-02-05,wy,WY,3.76857,3.76857,170,4511
2017-02-12,ak,AK,4.28744,4.28744,71,1656
2017-02-12,al,AL,7.56183,7.56183,691,9138
2017-02-12,ar,AR,9.19692,9.19692,489,5317
2017-02-12,az,AZ,2.29842,2.29842,549,23886
2017-02-12,ca,CA,2.52341,2.52341,1245,49338
2017-02-12,co,CO,3.53982,3.53982,8,226
2017-02-12,ct,CT,5.30733,5.30733,234,4409
2017-02-12,dc,DC,8.46287,8.46287,196,2316
2017-02-12,de,DE,1.28824,1.28824,40,3105
2017-02-12,ga,GA,6.15154,6.15154,3284,53385
2017-02-12,hi,HI,3.7234,3.7234,56,1504
2017-02-12,ia,IA,2.7972,2.7972,108,3861
2017-02-12,id,ID,1.99601,1.99601,40,2004
2017-02-12,il,IL,4.76881,4.76881,2435,51061
2017-02-12,in,IN,5.99604,5.99604,363,6054
2017-02-12,ks,KS,8.70335,8.70335,590,6779
2017-02-12,ky,KY,9.21883,9.21883,1081,11726
2017-02-12,la,LA,5.199,5.199,2832,54472
2017-02-12,ma,MA,2.4473,2.4473,714,29175
2017-02-12,md,MD,6.08186,6.08186,581,9553
2017-02-12,me,ME,1.20902,1.20902,52,4301
2017-02-12,mi,MI,4.60287,4.60287,1115,24224
2017-02-12,mn,MN,4.54856,4.54856,333,7321
2017-02-12,mo,MO,5.01464,5.01464,411,8196
2017-02-12,ms,MS,6.25095,6.25095,1238,19805
2017-02-12,mt,MT,0.117268,0.117268,4,3411
2017-02-12,nat,NAT,4.65322,4.85988,41098,883216
2017-02-12,nc,NC,6.66496,6.66496,1044,15664
2017-02-12,nd,ND,3.8105,3.8105,74,1942
2017-02-12,ne,NE,2.29617,2.29617,69,3005
2017-02-12,nh,NH,1.6573,1.6573,59,3560
2017-02-12,nj,NJ,5.55885,5.55885,938,16874
2017-02-12,nm,NM,4.83111,4.83111,615,12730
2017-02-12,nv,NV,1.32337,1.32337,248,18740
2017-02-12,oh,OH,3.09366,3.09366,694,22433
2017-02-12,ok,OK,11.7363,11.7363,680,5794
2017-02-12,or,OR,2.9166,2.9166,171,5863
2017-02-12,pa,PA,4.68299,4.68299,698,14905
2017-02-12,ri,RI,4.14856,4.14856,210,5062
2017-02-12,sc,SC,6.69307,6.69307,507,7575
2017-02-12,sd,SD,4.54676,4.54676,474,10425
2017-02-12,tn,TN,7.14343,7.14343,883,12361
2017-02-12,tx,TX,9.2512,9.2512,2592,28018
2017-02-12,ut,UT,1.29598,1.29598,241,18596
2017-02-12,va,VA,5.8855,5.8855,6048,102761
2017-02-12,vt,VT,1.07602,1.07602,31,2881
2017-02-12,wa,WA,0.828116,0.828116,41,4951
2017-02-12,wi,WI,3.14223,3.14223,228,7256
2017-02-12,wv,WV,3.61845,3.61845,841,23242
2017-02-12,wy,WY,3.00981,3.00981,138,4585
2017-02-19,ak,AK,3.76276,3.76276,59,1568
2017-02-19,al,AL,7.42094,7.42094,650,8759
2017-02-19,ar,AR,7.89474,7.89474,390,4940
2017-02-19,az,AZ,2.5321,2.5321,564,22274
2017-02-19,ca,CA,2.38854,2.38854,1080,45216
2017-02-19,co,CO,1.31508,1.31508,49,3726
2017-02-19,ct,CT,5.03785,5.03785,193,3831
2017-02-19,dc,DC,7.23746,7.23746,153,2114
2017-02-19,de,DE,1.14424,1.14424,33,2884
2017-02-19,ga,GA,5.99941,5.99941,3464,57739
2017-02-19,hi,HI,4.21053,4.21053,56,1330
2017-02-19,ia,IA,1.95448,1.95448,73,3735
2017-02-19,id,ID,1.48699,1.48699,28,1883
2017-02-19,il,IL,4.56599,4.56599,2284,50022
2017-02-19,in,IN,5.26666,5.26666,317,6019
2017-02-19,ks,KS,6.89316,6.89316,491,7123
2017-02-19,ky,KY,8.21918,8.21918,858,10439
2017-02-19,la,LA,4.66559,4.66559,2549,54634
2017-02-19,ma,MA,2.53476,2.53476,669,26393
2017-02-19,md,MD,5.82144,5.82144,579,9946
2017-02-19,me,ME,1.23158,1.23158,56,4547
2017-02-19,mi,MI,4.28887,4.28887,1069,24925
2017-02-19,mn,MN,4.61632,4.61632,305,6607
2017-02-19,mo,MO,4.40847,4.40847,354,8030
2017-02-19,ms,MS,6.78651,6.78651,1344,19804
2017-02-19,mt,MT,0.244275,0.244275,8,3275
2017-02-19,nat,NAT,4.56893,4.57809,40124,878193
2017-02-19,nc,NC,7.59585,7.59585,1157,15232
2017-02-19,nd,ND,3.50235,3.50235,67,1913
2017-02-19,ne,NE,1.93638,1.93638,56,2892
2017-02-19,nh,NH,1.71595,1.71595,65,3788
2017-02-19,nj,NJ,4.8848,4.8848,812,16623
2017-02-19,nm,NM,4.62475,4.62475,562,12152
2017-02-19,nv,NV,1.27038,1.27038,240,18892
2017-02-19,oh,OH,3.58684,3.58684,798,22248
2017-02-19,ok,OK,10.431,10.431,593,5685
2017-02-19,or,OR,2.53623,2.53623,147,5796
2017-02-19,pa,PA,4.00976,4.00976,559,13941
2017-02-19,ri,RI,4.309,4.309,193,4479
2017-02-19,sc,SC,7.55091,7.55091,571,7562
2017-02-19,sd,SD,3.39673,3.39673,334,9833
2017-02-19,tn,TN,5.21413,5.21413,515,9877
2017-02-19,tx,TX,8.99901,8.99901,2635,29281
2017-02-19,ut,UT,1.60169,1.60169,258,16108
2017-02-19,va,VA,6.67057,6.67057,7511,112599
2017-02-19,vt,VT,1.75254,1.75254,50,2853
2017-02-19,wa,WA,0.720644,0.720644,34,4718
2017-02-19,wi,WI,3.40217,3.40217,229,6731
2017-02-19,wv,WV,3.53901,3.53901,850,24018
2017-02-19,wy,WY,2.07824,2.07824,85,4090
2017-02-26,ak,AK,3.52423,3.52423,56,1589
2017-02-26,al,AL,6.29416,6.29416,490,7785
2017-02-26,ar,AR,4.47866,4.47866,192,4287
2017-02-26,az,AZ,2.75203,2.75203,668,24273
2017-02-26,ca,CA,2.14593,2.14593,1082,50421
2017-02-26,co,CO,1.73661,1.73661,60,3455
2017-02-26,ct,CT,4.01284,4.01284,175,4361
2017-02-26,dc,DC,7.39146,7.39146,206,2787
2017-02-26,de,DE,0.596421,0.596421,18,3018
2017-02-26,ga,GA,4.57355,4.57355,2479,54203
2017-02-26,hi,HI,3.36927,3.36927,50,1484
2017-02-26,ia,IA,1.12601,1.12601,42,3730
2017-02-26,id,ID,1.06332,1.06332,22,2069
2017-02-26,il,IL,3.52349,3.52349,1743,49468
2017-02-26,in,IN,3.30212,3.30212,201,6087
2017-02-26,ks,KS,5.14078,5.14078,367,7139
2017-02-26,ky,KY,6.13134,6.13134,633,10324
2017-02-26,la,LA,4.37021,4.37021,2283,52240
2017-02-26,ma,MA,1.63971,1.63971,518,31591
2017-02-26,md,MD,3.39394,3.39394,336,9900
2017-02-26,me,ME,1.38257,1.38257,76,5497
2017-02-26,mi,MI,3.26298,3.26298,790,24211
2017-02-26,mn,MN,3.02862,3.02862,218,7198
2017-02-26,mo,MO,3.08846,3.08846,243,7868
2017-02-26,ms,MS,5.83258,5.83258,1165,19974
2017-02-26,mt,MT,0.152672,0.152672,5,3275
2017-02-26,nat,NAT,3.45379,3.55555,30183,873909
2017-02-26,nc,NC,5.96889,5.96889,994,16653
2017-02-26,nd,ND,3.48071,3.48071,74,2126
2017-02-26,ne,NE,1.24297,1.24297,42,3379
2017-02-26,nh,NH,1.18394,1.18394,41,3463
2017-02-26,nj,NJ,4.05102,4.05102,632,15601
2017-02-26,nm,NM,3.89599,3.89599,445,11422
2017-02-26,nv,NV,1.26629,1.26629,241,19032
2017-02-26,oh,OH,2.46458,2.46458,494,20044
2017-02-26,ok,OK,9.11975,9.11975,460,5044
2017-02-26,or,OR,2.61278,2.61278,139,5320
2017-02-26,pa,PA,2.57151,2.57151,374,14544
2017-02-26,ri,RI,2.83892,2.83892,138,4861
2017-02-26,sc,SC,5.52172,5.52172,408,7389
2017-02-26,sd,SD,2.58154,2.58154,243,9413
2017-02-26,tn,TN,5.55114,5.55114,628,11313
2017-02-26,tx,TX,7.50649,7.50649,2256,30054
2017-02-26,ut,UT,0.493608,0.493608,78,15802
2017-02-26,va,VA,4.02646,4.02646,4085,101454
2017-02-26,vt,VT,1.80403,1.80403,51,2827
2017-02-26,wa,WA,0.694996,0.694996,35,5036
2017-02-26,wi,WI,2.49126,2.49126,171,6864
2017-02-26,wv,WV,3.37181,3.37181,815,24171
2017-02-26,wy,WY,1.83625,1.83625,85,4629
2017-03-05,ak,AK,1.7407,1.7407,29,1666
2017-03-05,al,AL,6.59379,6.59379,567,8599
2017-03-05,ar,AR,4.59387,4.59387,207,4506
2017-03-05,az,AZ,2.49154,2.49154,604,24242
2017-03-05,ca,CA,2.17089,2.17089,1091,50256
2017-03-05,co,CO,1.57924,1.57924,56,3546
2017-03-05,ct,CT,3.43467,3.43467,148,4309
2017-03-05,dc,DC,8.17884,8.17884,225,2751
