reference_date,location,value,post_mandatory
2025-02-08,MS,503.0,True
2025-02-15,MS,289.0,True
2025-02-22,MS,223.0,True
2025-03-01,MS,214.0,True
2025-03-08,MS,181.0,True
2025-03-15,MS,196.0,True
2025-03-22,MS,106.0,True
2025-03-29,MS,58.0,True
2025-04-05,MS,55.0,True
2025-04-12,MS,47.0,True
2025-04-19,MS,29.0,True
2025-04-26,MS,23.0,True
2025-05-03,MS,15.0,True
2025-05-10,MS,19.0,True
2025-05-17,MS,16.0,True
2025-05-24,MS,15.0,True
2025-05-31,MS,20.0,True
2025-06-07,MS,17.0,True
2025-06-14,MS,17.0,True
2025-06-21,MS,19.0,True
2025-06-28,MS,12.0,True
2025-07-05,MS,10.0,True
2025-07-12,MS,15.0,True
2025-07-19,MS,12.0,True
2025-07-26,MS,12.0,True
2025-08-02,MS,5.0,True
2025-08-09,MS,12.0,True
2025-08-16,MS,15.0,True
2025-08-23,MS,16.0,True
2025-08-30,MS,19.0,True
2025-09-06,MS,17.0,True
2025-09-13,MS,15.0,True
2025-09-20,MS,13.0,True
2025-09-27,MS,10.0,True
2025-10-04,MS,15.0,True
2025-10-11,MS,16.0,True
2025-10-18,MS,18.0,True
2025-10-25,MS,16.0,True
2025-11-01,MS,16.0,True
2025-11-08,MS,17.0,True
2025-11-15,MS,21.0,True
2025-11-22,MS,27.0,True
2025-11-29,MS,24.0,True
2025-12-06,MS,42.0,True
2025-12-13,MS,74.0,True
2025-12-20,MS,147.0,True
2025-12-27,MS,247.0,True
2026-01-03,MS,230.0,True
2026-01-10,MS,194.0,True
2026-01-17,MS,142.0,True
2026-01-24,MS,115.0,True
2026-01-31,MS,132.0,True
2026-02-07,MS,200.0,True
2026-02-14,MS,243.0,True
2026-02-21,MS,227.0,True
2026-02-28,MS,151.0,True
2026-03-07,MS,135.0,True
2026-03-14,MS,100.0,True
2026-03-21,MS,64.0,True
2026-03-28,MS,31.0,True
2026-04-04,MS,18.0,True
2026-04-11,MS,13.0,True
2026-04-18,MS,14.0,True
2026-04-25,MS,19.0,True
2026-05-02,MS,27.0,True
2026-05-09,MS,18.0,True
2026-05-16,MS,15.0,True
2026-05-23,MS,8.0,True
2020-10-17,MT,0.0,False
2020-10-24,MT,0.0,False
2020-10-31,MT,1.0,False
2020-11-07,MT,1.0,False
2020-11-14,MT,1.0,False
2020-11-21,MT,1.0,False
2020-11-28,MT,0.0,False
2020-12-05,MT,0.0,False
2020-12-12,MT,0.0,False
2020-12-19,MT,1.0,False
2020-12-26,MT,1.0,False
2021-01-02,MT,0.0,False
2021-01-09,MT,0.0,False
2021-01-16,MT,0.0,False
2021-01-23,MT,0.0,False
2021-01-30,MT,0.0,False
2021-02-06,MT,0.0,False
2021-02-13,MT,0.0,False
2021-02-20,MT,0.0,False
2021-02-27,MT,1.0,False
2021-03-06,MT,0.0,False
2021-03-13,MT,0.0,False
2021-03-20,MT,0.0,False
2021-03-27,MT,0.0,False
2021-04-03,MT,0.0,False
2021-04-10,MT,2.0,False
2021-04-17,MT,0.0,False
2021-04-24,MT,0.0,False
2021-05-01,MT,0.0,False
2021-05-08,MT,0.0,False
2021-05-15,MT,0.0,False
2021-05-22,MT,0.0,False
2021-05-29,MT,0.0,False
2021-06-05,MT,0.0,False
2021-06-12,MT,0.0,False
2021-06-19,MT,1.0,False
2021-06-26,MT,0.0,False
2021-07-03,MT,0.0,False
2021-07-10,MT,0.0,False
2021-07-17,MT,0.0,False
2021-07-24,MT,0.0,False
2021-07-31,MT,0.0,False
2021-08-07,MT,0.0,False
2021-08-14,MT,0.0,False
2021-08-21,MT,0.0,False
2021-08-28,MT,0.0,False
2021-09-04,MT,0.0,False
2021-09-11,MT,0.0,False
2021-09-18,MT,7.0,False
2021-09-25,MT,1.0,False
2021-10-02,MT,0.0,False
2021-10-09,MT,0.0,False
2021-10-16,MT,0.0,False
2021-10-23,MT,0.0,False
2021-10-30,MT,0.0,False
2021-11-06,MT,0.0,False
2021-11-13,MT,0.0,False
2021-11-20,MT,0.0,False
2021-11-27,MT,0.0,False
2021-12-04,MT,0.0,False
2021-12-11,MT,1.0,False
2021-12-18,MT,2.0,False
2021-12-25,MT,1.0,False
2022-01-01,MT,20.0,False
2022-01-08,MT,21.0,False
2022-01-15,MT,12.0,False
2022-01-22,MT,12.0,False
2022-01-29,MT,7.0,False
2022-02-05,MT,9.0,False
2022-02-12,MT,13.0,False
2022-02-19,MT,7.0,False
2022-02-26,MT,16.0,False
2022-03-05,MT,21.0,False
2022-03-12,MT,14.0,False
2022-03-19,MT,16.0,False
2022-03-26,MT,19.0,False
2022-04-02,MT,38.0,False
2022-04-09,MT,19.0,False
2022-04-16,MT,14.0,False
2022-04-23,MT,21.0,False
2022-04-30,MT,18.0,False
2022-05-07,MT,20.0,False
2022-05-14,MT,9.0,False
2022-05-21,MT,11.0,False
2022-05-28,MT,14.0,False
2022-06-04,MT,23.0,False
2022-06-11,MT,10.0,False
2022-06-18,MT,1.0,False
2022-06-25,MT,0.0,False
2022-07-02,MT,4.0,False
2022-07-09,MT,2.0,False
2022-07-16,MT,2.0,False
2022-07-23,MT,0.0,False
2022-07-30,MT,0.0,False
2022-08-06,MT,0.0,False
2022-08-13,MT,0.0,False
2022-08-20,MT,1.0,False
2022-08-27,MT,0.0,False
2022-09-03,MT,0.0,False
2022-09-10,MT,0.0,False
2022-09-17,MT,1.0,False
2022-09-24,MT,0.0,False
2022-10-01,MT,2.0,False
2022-10-08,MT,0.0,False
2022-10-15,MT,0.0,False
2022-10-22,MT,0.0,False
2022-10-29,MT,3.0,False
2022-11-05,MT,6.0,False
2022-11-12,MT,11.0,False
2022-11-19,MT,13.0,False
2022-11-26,MT,44.0,False
2022-12-03,MT,65.0,False
2022-12-10,MT,100.0,False
2022-12-17,MT,99.0,False
2022-12-24,MT,60.0,False
2022-12-31,MT,91.0,False
2023-01-07,MT,60.0,False
2023-01-14,MT,39.0,False
2023-01-21,MT,16.0,False
2023-01-28,MT,9.0,False
2023-02-04,MT,9.0,False
2023-02-11,MT,2.0,False
2023-02-18,MT,6.0,False
2023-02-25,MT,3.0,False
2023-03-04,MT,6.0,False
2023-03-11,MT,3.0,False
2023-03-18,MT,2.0,False
2023-03-25,MT,1.0,False
2023-04-01,MT,1.0,False
2023-04-08,MT,0.0,False
2023-04-15,MT,0.0,False
2023-04-22,MT,2.0,False
2023-04-29,MT,0.0,False
2023-05-06,MT,0.0,False
2023-05-13,MT,0.0,False
2023-05-20,MT,2.0,False
2023-05-27,MT,3.0,False
2023-06-03,MT,0.0,False
2023-06-10,MT,2.0,False
2023-06-17,MT,2.0,False
2023-06-24,MT,1.0,False
2023-07-01,MT,1.0,False
2023-07-08,MT,0.0,False
2023-07-15,MT,1.0,False
2023-07-22,MT,0.0,False
2023-07-29,MT,0.0,False
2023-08-05,MT,0.0,False
2023-08-12,MT,0.0,False
2023-08-19,MT,0.0,False
2023-08-26,MT,0.0,False
2023-09-02,MT,0.0,False
2023-09-09,MT,1.0,False
2023-09-16,MT,1.0,False
2023-09-23,MT,3.0,False
2023-09-30,MT,4.0,False
2023-10-07,MT,0.0,False
2023-10-14,MT,0.0,False
2023-10-21,MT,1.0,False
2023-10-28,MT,0.0,False
2023-11-04,MT,1.0,False
2023-11-11,MT,5.0,False
2023-11-18,MT,3.0,False
2023-11-25,MT,6.0,False
2023-12-02,MT,18.0,False
2023-12-09,MT,21.0,False
2023-12-16,MT,37.0,False
2023-12-23,MT,78.0,False
2023-12-30,MT,116.0,False
2024-01-06,MT,129.0,False
2024-01-13,MT,114.0,False
2024-01-20,MT,81.0,False
2024-01-27,MT,115.0,False
2024-02-03,MT,85.0,False
2024-02-10,MT,82.0,False
2024-02-17,MT,24.0,False
2024-02-24,MT,22.0,False
2024-03-02,MT,27.0,False
2024-03-09,MT,28.0,False
2024-03-16,MT,35.0,False
2024-03-23,MT,21.0,False
2024-03-30,MT,29.0,False
2024-04-06,MT,7.0,False
2024-04-13,MT,9.0,False
2024-04-20,MT,6.0,False
2024-04-27,MT,3.0,False
2024-05-04,MT,0.0,False
2024-05-11,MT,2.0,False
2024-05-18,MT,1.0,False
2024-05-25,MT,1.0,False
2024-06-01,MT,2.0,False
2024-06-08,MT,0.0,False
2024-06-15,MT,2.0,False
2024-06-22,MT,2.0,False
2024-06-29,MT,0.0,False
2024-07-06,MT,0.0,False
2024-07-13,MT,1.0,False
2024-07-20,MT,0.0,False
2024-07-27,MT,1.0,False
2024-08-03,MT,0.0,False
2024-08-10,MT,0.0,False
2024-08-17,MT,0.0,False
2024-08-24,MT,0.0,False
2024-08-31,MT,0.0,False
2024-09-07,MT,0.0,False
2024-09-14,MT,2.0,False
2024-09-21,MT,0.0,False
2024-09-28,MT,1.0,False
2024-10-05,MT,0.0,False
2024-10-12,MT,0.0,False
2024-10-19,MT,2.0,False
2024-10-26,MT,0.0,False
2024-11-02,MT,0.0,True
2024-11-09,MT,0.0,True
2024-11-16,MT,4.0,True
2024-11-23,MT,1.0,True
2024-11-30,MT,2.0,True
2024-12-07,MT,2.0,True
2024-12-14,MT,6.0,True
2024-12-21,MT,27.0,True
2024-12-28,MT,60.0,True
2025-01-04,MT,71.0,True
2025-01-11,MT,65.0,True
2025-01-18,MT,80.0,True
2025-01-25,MT,68.0,True
2025-02-01,MT,109.0,True
2025-02-08,MT,161.0,True
2025-02-15,MT,159.0,True
2025-02-22,MT,208.0,True
2025-03-01,MT,191.0,True
2025-03-08,MT,159.0,True
2025-03-15,MT,125.0,True
2025-03-22,MT,91.0,True
2025-03-29,MT,59.0,True
2025-04-05,MT,32.0,True
2025-04-12,MT,34.0,True
2025-04-19,MT,22.0,True
2025-04-26,MT,11.0,True
2025-05-03,MT,6.0,True
2025-05-10,MT,0.0,True
2025-05-17,MT,0.0,True
2025-05-24,MT,2.0,True
2025-05-31,MT,4.0,True
2025-06-07,MT,2.0,True
2025-06-14,MT,1.0,True
2025-06-21,MT,2.0,True
2025-06-28,MT,1.0,True
2025-07-05,MT,2.0,True
2025-07-12,MT,3.0,True
2025-07-19,MT,2.0,True
2025-07-26,MT,0.0,True
2025-08-02,MT,0.0,True
2025-08-09,MT,1.0,True
2025-08-16,MT,1.0,True
2025-08-23,MT,0.0,True
2025-08-30,MT,3.0,True
2025-09-06,MT,5.0,True
2025-09-13,MT,1.0,True
2025-09-20,MT,0.0,True
2025-09-27,MT,0.0,True
2025-10-04,MT,6.0,True
2025-10-11,MT,2.0,True
2025-10-18,MT,5.0,True
2025-10-25,MT,6.0,True
2025-11-01,MT,1.0,True
2025-11-08,MT,1.0,True
2025-11-15,MT,7.0,True
2025-11-22,MT,4.0,True
2025-11-29,MT,13.0,True
2025-12-06,MT,16.0,True
2025-12-13,MT,24.0,True
2025-12-20,MT,40.0,True
2025-12-27,MT,122.0,True
2026-01-03,MT,151.0,True
2026-01-10,MT,123.0,True
2026-01-17,MT,82.0,True
2026-01-24,MT,64.0,True
2026-01-31,MT,79.0,True
2026-02-07,MT,84.0,True
2026-02-14,MT,92.0,True
2026-02-21,MT,53.0,True
2026-02-28,MT,47.0,True
2026-03-07,MT,38.0,True
2026-03-14,MT,51.0,True
2026-03-21,MT,34.0,True
2026-03-28,MT,13.0,True
2026-04-04,MT,14.0,True
2026-04-11,MT,9.0,True
2026-04-18,MT,5.0,True
2026-04-25,MT,4.0,True
2026-05-02,MT,0.0,True
2026-05-09,MT,8.0,True
2026-05-16,MT,2.0,True
2026-05-23,MT,2.0,True
2020-10-17,NC,0.0,False
2020-10-24,NC,7.0,False
2020-10-31,NC,12.0,False
2020-11-07,NC,8.0,False
2020-11-14,NC,8.0,False
2020-11-21,NC,18.0,False
2020-11-28,NC,19.0,False
2020-12-05,NC,9.0,False
2020-12-12,NC,11.0,False
2020-12-19,NC,8.0,False
2020-12-26,NC,10.0,False
2021-01-02,NC,15.0,False
2021-01-09,NC,12.0,False
2021-01-16,NC,24.0,False
2021-01-23,NC,4.0,False
2021-01-30,NC,10.0,False
2021-02-06,NC,4.0,False
2021-02-13,NC,3.0,False
2021-02-20,NC,8.0,False
2021-02-27,NC,8.0,False
2021-03-06,NC,4.0,False
2021-03-13,NC,5.0,False
2021-03-20,NC,6.0,False
2021-03-27,NC,3.0,False
2021-04-03,NC,1.0,False
2021-04-10,NC,3.0,False
2021-04-17,NC,10.0,False
2021-04-24,NC,57.0,False
2021-05-01,NC,102.0,False
2021-05-08,NC,34.0,False
2021-05-15,NC,15.0,False
2021-05-22,NC,12.0,False
2021-05-29,NC,6.0,False
2021-06-05,NC,1.0,False
2021-06-12,NC,9.0,False
2021-06-19,NC,6.0,False
2021-06-26,NC,6.0,False
2021-07-03,NC,5.0,False
2021-07-10,NC,4.0,False
2021-07-17,NC,6.0,False
2021-07-24,NC,8.0,False
2021-07-31,NC,10.0,False
2021-08-07,NC,3.0,False
2021-08-14,NC,15.0,False
2021-08-21,NC,8.0,False
2021-08-28,NC,4.0,False
2021-09-04,NC,8.0,False
2021-09-11,NC,13.0,False
2021-09-18,NC,13.0,False
2021-09-25,NC,5.0,False
2021-10-02,NC,15.0,False
2021-10-09,NC,8.0,False
2021-10-16,NC,25.0,False
2021-10-23,NC,34.0,False
2021-10-30,NC,38.0,False
2021-11-06,NC,51.0,False
2021-11-13,NC,3.0,False
2021-11-20,NC,3.0,False
2021-11-27,NC,18.0,False
2021-12-04,NC,19.0,False
2021-12-11,NC,36.0,False
2021-12-18,NC,41.0,False
2021-12-25,NC,92.0,False
2022-01-01,NC,162.0,False
2022-01-08,NC,180.0,False
2022-01-15,NC,128.0,False
2022-01-22,NC,47.0,False
2022-01-29,NC,25.0,False
2022-02-05,NC,48.0,False
2022-02-12,NC,25.0,False
2022-02-19,NC,34.0,False
2022-02-26,NC,33.0,False
2022-03-05,NC,44.0,False
2022-03-12,NC,55.0,False
2022-03-19,NC,14.0,False
2022-03-26,NC,23.0,False
2022-04-02,NC,28.0,False
2022-04-09,NC,35.0,False
2022-04-16,NC,57.0,False
2022-04-23,NC,45.0,False
2022-04-30,NC,63.0,False
2022-05-07,NC,51.0,False
2022-05-14,NC,37.0,False
2022-05-21,NC,45.0,False
2022-05-28,NC,40.0,False
2022-06-04,NC,22.0,False
2022-06-11,NC,43.0,False
2022-06-18,NC,59.0,False
2022-06-25,NC,58.0,False
2022-07-02,NC,38.0,False
2022-07-09,NC,15.0,False
2022-07-16,NC,41.0,False
2022-07-23,NC,38.0,False
2022-07-30,NC,11.0,False
2022-08-06,NC,1.0,False
2022-08-13,NC,9.0,False
2022-08-20,NC,12.0,False
2022-08-27,NC,11.0,False
2022-09-03,NC,6.0,False
2022-09-10,NC,13.0,False
2022-09-17,NC,17.0,False
2022-09-24,NC,11.0,False
2022-10-01,NC,21.0,False
2022-10-08,NC,20.0,False
2022-10-15,NC,34.0,False
2022-10-22,NC,71.0,False
2022-10-29,NC,185.0,False
2022-11-05,NC,283.0,False
2022-11-12,NC,351.0,False
2022-11-19,NC,369.0,False
2022-11-26,NC,430.0,False
2022-12-03,NC,638.0,False
2022-12-10,NC,395.0,False
2022-12-17,NC,319.0,False
2022-12-24,NC,298.0,False
2022-12-31,NC,299.0,False
2023-01-07,NC,222.0,False
2023-01-14,NC,131.0,False
2023-01-21,NC,63.0,False
2023-01-28,NC,41.0,False
2023-02-04,NC,40.0,False
2023-02-11,NC,55.0,False
2023-02-18,NC,46.0,False
2023-02-25,NC,28.0,False
2023-03-04,NC,34.0,False
2023-03-11,NC,25.0,False
2023-03-18,NC,32.0,False
2023-03-25,NC,20.0,False
2023-04-01,NC,12.0,False
2023-04-08,NC,22.0,False
2023-04-15,NC,25.0,False
2023-04-22,NC,13.0,False
2023-04-29,NC,10.0,False
2023-05-06,NC,7.0,False
2023-05-13,NC,16.0,False
2023-05-20,NC,11.0,False
2023-05-27,NC,5.0,False
2023-06-03,NC,14.0,False
2023-06-10,NC,12.0,False
2023-06-17,NC,18.0,False
2023-06-24,NC,16.0,False
2023-07-01,NC,17.0,False
2023-07-08,NC,10.0,False
2023-07-15,NC,13.0,False
2023-07-22,NC,5.0,False
2023-07-29,NC,9.0,False
2023-08-05,NC,8.0,False
2023-08-12,NC,13.0,False
2023-08-19,NC,14.0,False
2023-08-26,NC,8.0,False
2023-09-02,NC,18.0,False
2023-09-09,NC,7.0,False
2023-09-16,NC,11.0,False
2023-09-23,NC,13.0,False
2023-09-30,NC,10.0,False
2023-10-07,NC,36.0,False
2023-10-14,NC,20.0,False
2023-10-21,NC,17.0,False
2023-10-28,NC,20.0,False
2023-11-04,NC,40.0,False
2023-11-11,NC,49.0,False
2023-11-18,NC,88.0,False
2023-11-25,NC,153.0,False
2023-12-02,NC,213.0,False
2023-12-09,NC,312.0,False
2023-12-16,NC,402.0,False
2023-12-23,NC,733.0,False
2023-12-30,NC,1076.0,False
2024-01-06,NC,779.0,False
2024-01-13,NC,505.0,False
2024-01-20,NC,310.0,False
2024-01-27,NC,308.0,False
2024-02-03,NC,255.0,False
2024-02-10,NC,174.0,False
2024-02-17,NC,179.0,False
2024-02-24,NC,160.0,False
2024-03-02,NC,160.0,False
2024-03-09,NC,132.0,False
2024-03-16,NC,94.0,False
2024-03-23,NC,83.0,False
2024-03-30,NC,88.0,False
2024-04-06,NC,77.0,False
2024-04-13,NC,55.0,False
2024-04-20,NC,23.0,False
2024-04-27,NC,13.0,False
2024-05-04,NC,8.0,False
2024-05-11,NC,0.0,False
2024-05-18,NC,0.0,False
2024-05-25,NC,0.0,False
2024-06-01,NC,0.0,False
2024-06-08,NC,0.0,False
2024-06-15,NC,0.0,False
2024-06-22,NC,0.0,False
2024-06-29,NC,0.0,False
2024-07-06,NC,1.0,False
2024-07-13,NC,0.0,False
2024-07-20,NC,2.0,False
2024-07-27,NC,0.0,False
2024-08-03,NC,0.0,False
2024-08-10,NC,1.0,False
2024-08-17,NC,0.0,False
2024-08-24,NC,0.0,False
2024-08-31,NC,0.0,False
2024-09-07,NC,0.0,False
2024-09-14,NC,0.0,False
2024-09-21,NC,0.0,False
2024-09-28,NC,0.0,False
2024-10-05,NC,0.0,False
2024-10-12,NC,77.0,False
2024-10-19,NC,48.0,False
2024-10-26,NC,47.0,False
2024-11-02,NC,14.0,True
2024-11-09,NC,27.0,True
2024-11-16,NC,38.0,True
2024-11-23,NC,31.0,True
2024-11-30,NC,43.0,True
2024-12-07,NC,65.0,True
2024-12-14,NC,173.0,True
2024-12-21,NC,292.0,True
2024-12-28,NC,611.0,True
2025-01-04,NC,942.0,True
2025-01-11,NC,833.0,True
2025-01-18,NC,1109.0,True
2025-01-25,NC,1582.0,True
2025-02-01,NC,2082.0,True
2025-02-08,NC,2280.0,True
2025-02-15,NC,1694.0,True
2025-02-22,NC,1174.0,True
2025-03-01,NC,918.0,True
2025-03-08,NC,822.0,True
2025-03-15,NC,667.0,True
2025-03-22,NC,434.0,True
2025-03-29,NC,301.0,True
2025-04-05,NC,188.0,True
2025-04-12,NC,98.0,True
2025-04-19,NC,60.0,True
2025-04-26,NC,50.0,True
2025-05-03,NC,39.0,True
2025-05-10,NC,28.0,True
2025-05-17,NC,18.0,True
2025-05-24,NC,19.0,True
2025-05-31,NC,18.0,True
2025-06-07,NC,25.0,True
2025-06-14,NC,18.0,True
2025-06-21,NC,22.0,True
2025-06-28,NC,23.0,True
2025-07-05,NC,15.0,True
2025-07-12,NC,12.0,True
2025-07-19,NC,12.0,True
2025-07-26,NC,14.0,True
2025-08-02,NC,12.0,True
2025-08-09,NC,12.0,True
2025-08-16,NC,11.0,True
2025-08-23,NC,11.0,True
2025-08-30,NC,11.0,True
2025-09-06,NC,11.0,True
2025-09-13,NC,7.0,True
2025-09-20,NC,19.0,True
2025-09-27,NC,19.0,True
2025-10-04,NC,19.0,True
2025-10-11,NC,22.0,True
2025-10-18,NC,23.0,True
2025-10-25,NC,22.0,True
2025-11-01,NC,27.0,True
2025-11-08,NC,43.0,True
2025-11-15,NC,174.0,True
2025-11-22,NC,115.0,True
2025-11-29,NC,159.0,True
2025-12-06,NC,305.0,True
2025-12-13,NC,525.0,True
2025-12-20,NC,1201.0,True
2025-12-27,NC,2461.0,True
2026-01-03,NC,2374.0,True
2026-01-10,NC,1360.0,True
2026-01-17,NC,617.0,True
2026-01-24,NC,497.0,True
2026-01-31,NC,418.0,True
2026-02-07,NC,369.0,True
2026-02-14,NC,266.0,True
2026-02-21,NC,298.0,True
2026-02-28,NC,233.0,True
2026-03-07,NC,199.0,True
2026-03-14,NC,137.0,True
2026-03-21,NC,82.0,True
2026-03-28,NC,47.0,True
2026-04-04,NC,35.0,True
2026-04-11,NC,26.0,True
2026-04-18,NC,13.0,True
2026-04-25,NC,19.0,True
2026-05-02,NC,15.0,True
2026-05-09,NC,21.0,True
2026-05-16,NC,15.0,True
2026-05-23,NC,11.0,True
2020-10-24,ND,2.0,False
2020-10-31,ND,0.0,False
2020-11-07,ND,1.0,False
2020-11-14,ND,7.0,False
2020-11-21,ND,0.0,False
2020-11-28,ND,1.0,False
2020-12-05,ND,4.0,False
2020-12-12,ND,2.0,False
2020-12-19,ND,0.0,False
2020-12-26,ND,2.0,False
2021-01-02,ND,0.0,False
2021-01-09,ND,1.0,False
2021-01-16,ND,2.0,False
2021-01-23,ND,0.0,False
2021-01-30,ND,1.0,False
2021-02-06,ND,0.0,False
2021-02-13,ND,0.0,False
2021-02-20,ND,0.0,False
2021-02-27,ND,0.0,False
2021-03-06,ND,0.0,False
2021-03-13,ND,0.0,False
2021-03-20,ND,0.0,False
2021-03-27,ND,0.0,False
2021-04-03,ND,0.0,False
2021-04-10,ND,1.0,False
2021-04-17,ND,0.0,False
2021-04-24,ND,0.0,False
2021-05-01,ND,0.0,False
2021-05-08,ND,0.0,False
2021-05-15,ND,1.0,False
2021-05-22,ND,0.0,False
2021-05-29,ND,10.0,False
2021-06-05,ND,0.0,False
2021-06-12,ND,0.0,False
2021-06-19,ND,1.0,False
2021-06-26,ND,2.0,False
2021-07-03,ND,1.0,False
2021-07-10,ND,4.0,False
2021-07-17,ND,2.0,False
2021-07-24,ND,1.0,False
2021-07-31,ND,2.0,False
2021-08-07,ND,4.0,False
2021-08-14,ND,3.0,False
2021-08-21,ND,1.0,False
2021-08-28,ND,3.0,False
2021-09-04,ND,2.0,False
2021-09-11,ND,7.0,False
2021-09-18,ND,2.0,False
2021-09-25,ND,1.0,False
2021-10-02,ND,0.0,False
2021-10-09,ND,2.0,False
2021-10-16,ND,2.0,False
2021-10-23,ND,0.0,False
2021-10-30,ND,4.0,False
2021-11-06,ND,1.0,False
2021-11-13,ND,3.0,False
2021-11-20,ND,1.0,False
2021-11-27,ND,3.0,False
2021-12-04,ND,9.0,False
2021-12-11,ND,5.0,False
2021-12-18,ND,6.0,False
2021-12-25,ND,14.0,False
2022-01-01,ND,51.0,False
2022-01-08,ND,54.0,False
2022-01-15,ND,40.0,False
2022-01-22,ND,29.0,False
2022-01-29,ND,19.0,False
2022-02-05,ND,18.0,False
2022-02-12,ND,7.0,False
2022-02-19,ND,8.0,False
2022-02-26,ND,0.0,False
2022-03-05,ND,3.0,False
2022-03-12,ND,7.0,False
2022-03-19,ND,5.0,False
2022-03-26,ND,9.0,False
2022-04-02,ND,4.0,False
2022-04-09,ND,4.0,False
2022-04-16,ND,7.0,False
2022-04-23,ND,7.0,False
2022-04-30,ND,3.0,False
2022-05-07,ND,1.0,False
2022-05-14,ND,1.0,False
2022-05-21,ND,1.0,False
2022-05-28,ND,0.0,False
2022-06-04,ND,4.0,False
2022-06-11,ND,2.0,False
2022-06-18,ND,0.0,False
2022-06-25,ND,0.0,False
2022-07-02,ND,0.0,False
2022-07-09,ND,0.0,False
2022-07-16,ND,1.0,False
2022-07-23,ND,2.0,False
2022-07-30,ND,0.0,False
2022-08-06,ND,1.0,False
2022-08-13,ND,3.0,False
2022-08-20,ND,0.0,False
2022-08-27,ND,0.0,False
2022-09-03,ND,1.0,False
2022-09-10,ND,0.0,False
2022-09-17,ND,0.0,False
2022-09-24,ND,1.0,False
2022-10-01,ND,0.0,False
2022-10-08,ND,0.0,False
2022-10-15,ND,1.0,False
2022-10-22,ND,2.0,False
2022-10-29,ND,2.0,False
2022-11-05,ND,6.0,False
2022-11-12,ND,10.0,False
2022-11-19,ND,13.0,False
2022-11-26,ND,22.0,False
2022-12-03,ND,49.0,False
2022-12-10,ND,34.0,False
2022-12-17,ND,66.0,False
2022-12-24,ND,72.0,False
2022-12-31,ND,82.0,False
2023-01-07,ND,72.0,False
2023-01-14,ND,52.0,False
2023-01-21,ND,28.0,False
2023-01-28,ND,24.0,False
2023-02-04,ND,9.0,False
2023-02-11,ND,16.0,False
2023-02-18,ND,10.0,False
2023-02-25,ND,9.0,False
2023-03-04,ND,5.0,False
2023-03-11,ND,5.0,False
2023-03-18,ND,11.0,False
2023-03-25,ND,0.0,False
2023-04-01,ND,0.0,False
2023-04-08,ND,7.0,False
2023-04-15,ND,5.0,False
2023-04-22,ND,3.0,False
2023-04-29,ND,5.0,False
2023-05-06,ND,7.0,False
2023-05-13,ND,2.0,False
2023-05-20,ND,13.0,False
2023-05-27,ND,3.0,False
2023-06-03,ND,1.0,False
2023-06-10,ND,3.0,False
2023-06-17,ND,2.0,False
2023-06-24,ND,1.0,False
2023-07-01,ND,1.0,False
2023-07-08,ND,2.0,False
2023-07-15,ND,1.0,False
2023-07-22,ND,1.0,False
2023-07-29,ND,1.0,False
2023-08-05,ND,0.0,False
2023-08-12,ND,5.0,False
2023-08-19,ND,0.0,False
2023-08-26,ND,1.0,False
2023-09-02,ND,0.0,False
2023-09-09,ND,0.0,False
2023-09-16,ND,0.0,False
2023-09-23,ND,1.0,False
2023-09-30,ND,3.0,False
2023-10-07,ND,0.0,False
2023-10-14,ND,1.0,False
2023-10-21,ND,1.0,False
2023-10-28,ND,1.0,False
2023-11-04,ND,0.0,False
2023-11-11,ND,2.0,False
2023-11-18,ND,7.0,False
2023-11-25,ND,4.0,False
2023-12-02,ND,17.0,False
2023-12-09,ND,11.0,False
2023-12-16,ND,16.0,False
2023-12-23,ND,26.0,False
2023-12-30,ND,51.0,False
2024-01-06,ND,52.0,False
2024-01-13,ND,32.0,False
2024-01-20,ND,41.0,False
2024-01-27,ND,48.0,False
2024-02-03,ND,40.0,False
2024-02-10,ND,31.0,False
2024-02-17,ND,29.0,False
2024-02-24,ND,25.0,False
2024-03-02,ND,22.0,False
2024-03-09,ND,21.0,False
2024-03-16,ND,29.0,False
2024-03-23,ND,20.0,False
2024-03-30,ND,31.0,False
2024-04-06,ND,19.0,False
2024-04-13,ND,18.0,False
2024-04-20,ND,15.0,False
2024-04-27,ND,7.0,False
2024-05-04,ND,4.0,False
2024-05-11,ND,0.0,False
2024-05-18,ND,1.0,False
2024-05-25,ND,0.0,False
2024-06-01,ND,0.0,False
2024-06-08,ND,0.0,False
2024-06-15,ND,0.0,False
2024-06-22,ND,1.0,False
2024-06-29,ND,0.0,False
2024-07-06,ND,0.0,False
2024-07-13,ND,0.0,False
2024-07-20,ND,0.0,False
2024-07-27,ND,1.0,False
2024-08-03,ND,0.0,False
2024-08-10,ND,0.0,False
2024-08-17,ND,0.0,False
2024-08-24,ND,0.0,False
2024-08-31,ND,0.0,False
2024-09-07,ND,0.0,False
2024-09-14,ND,0.0,False
2024-09-21,ND,0.0,False
2024-09-28,ND,1.0,False
2024-10-05,ND,0.0,False
2024-10-12,ND,1.0,False
2024-10-19,ND,0.0,False
2024-10-26,ND,0.0,False
2024-11-02,ND,2.0,True
2024-11-09,ND,0.0,True
2024-11-16,ND,1.0,True
2024-11-23,ND,3.0,True
2024-11-30,ND,1.0,True
2024-12-07,ND,2.0,True
2024-12-14,ND,5.0,True
2024-12-21,ND,8.0,True
2024-12-28,ND,22.0,True
